Server_EstimatedReturnTime,12885,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_GetMonitoredItems,11492,Method,,"{'Anonymous':'(4097) Browse|Call','ConfigureAdmin':'(61455) All','SecurityAdmin':'(61455) All'}"
Server_GetMonitoredItems_InputArguments,11493,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_GetMonitoredItems_OutputArguments,11494,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_LocalTime,17634,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_NamespaceArray,2255,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_Namespaces,11715,Object,,"{'Anonymous':'(4097) Browse|Call','ConfigureAdmin':'(65423) All','SecurityAdmin':'(65423) All'}"
Server_RequestServerStateChange,12886,Method,"[SigningRequired]","{'ConfigureAdmin':'(61455) All','SecurityAdmin':'(61455) All'}"
Server_RequestServerStateChange_InputArguments,12887,Variable,"[SigningRequired]","{'ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ResendData,12873,Method,,"{'Anonymous':'(4097) Browse|Call','ConfigureAdmin':'(61455) All','SecurityAdmin':'(61455) All'}"
Server_ResendData_InputArguments,12874,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerArray,2254,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
Server_ServerCapabilities,2268,Object,,"{'Anonymous':'(4097) Browse|Call','ConfigureAdmin':'(65423) All','SecurityAdmin':'(65423) All'}"
Server_ServerCapabilities_AggregateFunctions,2997,Object,,"{'Anonymous':'(4097) Browse|Call','ConfigureAdmin':'(65423) All','SecurityAdmin':'(65423) All'}"
Server_ServerCapabilities_ConformanceUnits,24101,Variable,,"{'Anonymous':'(33) Browse|Read','ConfigureAdmin':'(59391) All','SecurityAdmin':'(59391) All'}"
