Id,Name,Link,ConformanceUnits
296,Argument,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.6","Base Info Method Argument DataType;"
299,StatusResult,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.14",""
302,MessageSecurityMode,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.15","Base Info ServerType;"
303,UserTokenType,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.37",""
304,UserTokenPolicy,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.37",""
307,ApplicationType,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.1",""
308,ApplicationDescription,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.1","Base Info ServerType;"
311,ApplicationInstanceCertificate,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.2",""
312,EndpointDescription,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.10",""
315,SecurityTokenRequestType,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.5.2/#5.5.2.2","Auditing Connections;"
316,UserIdentityToken,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.3",""
319,AnonymousIdentityToken,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.36.3","Auditing Connections;"
322,UserNameIdentityToken,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.36.4","Auditing Connections;"
325,X509IdentityToken,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.36.5","Auditing Connections;"
331,EndpointConfiguration,"",""
338,BuildInfo,"https://reference.opcfoundation.org/v104/Core/docs/Part5/12.4",""
344,SignedSoftwareCertificate,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.33","Auditing Connections;"
347,AttributeWriteMask,"https://reference.opcfoundation.org/v104/Core/docs/Part3/8.60",""
348,NodeAttributesMask,"",""
349,NodeAttributes,"",""
352,ObjectAttributes,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.19.2",""
355,VariableAttributes,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.19.3",""
358,MethodAttributes,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.19.4",""
361,ObjectTypeAttributes,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.19.5",""
364,VariableTypeAttributes,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.19.6",""
367,ReferenceTypeAttributes,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.19.7",""
370,DataTypeAttributes,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.19.8",""
373,ViewAttributes,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.19.9",""
376,AddNodesItem,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.2/#5.7.2.2","Auditing NodeManagement;"
379,AddReferencesItem,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.3/#5.7.3.2","Auditing NodeManagement;"
382,DeleteNodesItem,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.4/#5.7.4.2","Auditing NodeManagement;"
385,DeleteReferencesItem,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.5/#5.7.5.1","Auditing NodeManagement;"
388,SessionAuthenticationToken,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.31",""
389,RequestHeader,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.28",""
392,ResponseHeader,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.29",""
395,ServiceFault,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.30",""
420,FindServersRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.2/#5.4.2.2",""
423,FindServersResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.2/#5.4.2.2",""
426,GetEndpointsRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.4/#5.4.4.2",""
429,GetEndpointsResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.4/#5.4.4.2",""
432,RegisteredServer,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.27",""
435,RegisterServerRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.5/#5.4.5.2",""
438,RegisterServerResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.4.5/#5.4.5.2",""
441,ChannelSecurityToken,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.5.2/#5.5.2.2",""
444,OpenSecureChannelRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.5.2/#5.5.2.2",""
447,OpenSecureChannelResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.5.2/#5.5.2.2",""
450,CloseSecureChannelRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.5.3/#5.5.3.2",""
453,CloseSecureChannelResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.5.3/#5.5.3.2",""
456,SignatureData,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.32",""
459,CreateSessionRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.6.2/#5.6.2.2",""
462,CreateSessionResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.6.2/#5.6.2.2",""
465,ActivateSessionRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.6.3/#5.6.3.2",""
468,ActivateSessionResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.6.3/#5.6.3.2",""
471,CloseSessionRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.6.4/#5.6.4.2",""
474,CloseSessionResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.6.4/#5.6.4.2",""
477,CancelRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.6.5/#5.6.5.2",""
480,CancelResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.6.5/#5.6.5.2",""
483,AddNodesResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.2/#5.7.2.2",""
486,AddNodesRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.2/#5.7.2.2",""
489,AddNodesResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.2/#5.7.2.2",""
492,AddReferencesRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.3/#5.7.3.2",""
495,AddReferencesResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.3/#5.7.3.2",""
498,DeleteNodesRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.4/#5.7.4.2",""
501,DeleteNodesResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.4/#5.7.4.2",""
504,DeleteReferencesRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.5/#5.7.5.1",""
507,DeleteReferencesResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.7.5/#5.7.5.1",""
510,BrowseDirection,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.8.2/#5.8.2.2",""
511,ViewDescription,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.39",""
514,BrowseDescription,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.8.2/#5.8.2.2",""
517,BrowseResultMask,"",""
518,ReferenceDescription,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.25",""
