Id,Name,Link,ConformanceUnits
2011,JoiningDataVariableType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/9.1","IJT Engineering Units;"
2014,JoiningSystemResultType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/9.2","IJT Result Variable Access;"
3003,CalibrationDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.13","IJT Joining System Base;"
3004,ResultCounterDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.11","IJT Batch Result Counters;IJT Sync Result Counters;"
3005,JoiningResultDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.2","IJT Joining Result Failure Reason;IJT Joining Result Overall Result Values;IJT Joining Result Step Results;IJT Joining Result Errors;IJT Joining Result Trace;IJT Result Content;"
3006,ErrorInformationDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.5","IJT Joining Result Errors;"
3007,ResultValueDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.3","IJT Result Value Trace Point Index;IJT Result Value Trace Point Time Offset;IJT Result Value FINAL Tag;"
3008,KeyValueDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.22","IJT Result Extended Meta Data;"
3009,StepResultDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.4","IJT Joining Result Step Results;IJT Result Value FINAL Tag;"
3010,EntityDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.10","IJT Result Internal Identifiers;IJT Result External Identifiers;IJT Event Payload Associated Entities;IJT Start Joining Process;"
3011,TraceDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.6","IJT Joining Result Trace;"
3012,JoiningTraceDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.7","IJT Joining Result Trace;"
3013,StepTraceDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.8","IJT Joining Result Trace;"
3014,TraceContentDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.9","IJT Joining Result Trace;"
3015,DesignValueDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.18","IJT Joint Design Data;"
3016,JoiningProcessDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.19","IJT Joining Process Management;IJT Select Joining Process;"
3019,SignalDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.14","IJT Joining System Base;"
3020,JoiningResultMetaDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.1","IJT Basic Result;IJT Single Result;IJT Result Processing Times;IJT Batch Result;IJT Batch Result Counters;IJT Sync Result;IJT Sync Result Counters;IJT Job Result;IJT Intervention Result;IJT Result Internal Identifiers;IJT Result External Identifiers;IJT Result Extended Meta Data;"
3021,JointComponentDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.17","IJT Send Joint Component;IJT Get Joint Component List;IJT Get Joint Component;IJT Joint Component Data;"
3022,ReportedValueDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.12","IJT Event Payload Reported Values;"
3024,JoiningProcessMetaDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.20","IJT Get Joining Process List;"
3025,JointDesignDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.16","IJT Send Joint Design;IJT Get Joint Design List;IJT Get Joint Design;IJT Joint Design Data;"
3028,JointDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.15","IJT Send Joint;IJT Get Joint List;IJT Get Joint;IJT Joint Data;"
3029,JoiningProcessIdentificationDataType,"https://reference.opcfoundation.org/IJT/Base/v100/docs/10.21","IJT Abort Joining Process;IJT Start Selected Joining;IJT Select Joining Process;IJT Deselect Joining Process;IJT Reset Joining Process;IJT Increment Joining Process Counter;IJT Decrement Joining Process Counter;IJT Set Joining Process Size;IJT Start Joining Process;"
5102,http://opcfoundation.org/UA/IJT/Base/,"https://reference.opcfoundation.org/IJT/Base/v100/docs/12.1",""
7005,SetCalibration,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.2",""
7006,EnableAsset,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.3",""
7007,DisconnectAsset,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.4",""
7008,RebootAsset,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.5",""
7009,SetOfflineTimer,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.9",""
7010,SendFeedback,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.6",""
7011,GetFeedbackFileList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.7",""
7012,SetIOSignals,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.10",""
7013,GetIOSignals,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.11",""
7014,GetIdentifiers,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.14",""
7015,SendIdentifiers,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.12",""
7016,SendTextIdentifiers,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.13",""
7017,ResetIdentifiers,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.15",""
7018,ExecuteOperation,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.17",""
7019,GetErrorInformation,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.16",""
7020,SendJoint,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.2",""
7021,SendJointDesign,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.3",""
7022,SendJointComponent,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.4",""
7023,SelectJoint,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.5",""
7024,GetJointList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.6",""
7025,GetJointDesignList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.8",""
7026,GetJointComponentList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.9",""
7027,GetJointRevisionList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.7",""
7028,GetJoint,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.10",""
7029,GetJointDesign,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.11",""
7030,GetJointComponent,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.12",""
7031,GetJoint,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.10",""
7032,GetJointComponent,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.12",""
7033,GetJointComponentList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.9",""
7034,GetJointDesign,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.11",""
7035,GetJointDesignList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.8",""
7036,GetJointList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.6",""
7037,GetJointRevisionList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.7",""
7038,SelectJoint,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.5",""
7039,SendJoint,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.2",""
7040,SendJointComponent,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.4",""
7041,SendJointDesign,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.3",""
7042,SendJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.2",""
7043,GetJoiningProcessList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.3",""
7044,GetJoiningProcessRevisionList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.4",""
7045,SetJoiningProcessMapping,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.6",""
7046,SelectJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.7",""
7047,DeselectJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.8",""
7048,IncrementJoiningProcessCounter,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.12",""
7049,DecrementJoiningProcessCounter,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.13",""
7050,SetJoiningProcessCounter,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.14",""
7051,SetJoiningProcessSize,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.11",""
7052,ResetJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.15",""
7053,AbortJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.16",""
7054,DeleteJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.17",""
7055,DeleteJoint,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.13",""
7056,StartJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.9",""
7057,AbortJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.16",""
7058,DecrementJoiningProcessCounter,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.13",""
7059,DeselectJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.8",""
7060,GetJoiningProcessList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.3",""
7061,GetJoiningProcessRevisionList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.4",""
7062,IncrementJoiningProcessCounter,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.12",""
7063,ResetJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.15",""
7064,DeleteJointDesign,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.14",""
7065,SelectJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.7",""
7066,SendJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.2",""
7067,SetJoiningProcessCounter,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.14",""
7068,SetJoiningProcessMapping,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.6",""
7069,SetJoiningProcessSize,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.11",""
7070,StartJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.9",""
7071,DeleteJointComponent,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.6.15",""
7072,SetTime,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.8",""
7073,StartSelectedJoining,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.10",""
7075,DisconnectAsset,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.4",""
7076,EnableAsset,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.3",""
7077,ExecuteOperation,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.17",""
7078,GetErrorInformation,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.16",""
7079,GetFeedbackFileList,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.7",""
7080,GetIOSignals,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.11",""
7081,GetIdentifiers,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.14",""
7082,RebootAsset,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.5",""
7083,ResetIdentifiers,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.15",""
7084,SendFeedback,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.6",""
7085,SendIdentifiers,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.12",""
7086,SendTextIdentifiers,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.13",""
7087,SetCalibration,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.2",""
7088,SetIOSignals,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.10",""
7089,SetOfflineTimer,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.9",""
7090,SetTime,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.4.8",""
7093,GetJoiningProcess,"https://reference.opcfoundation.org/IJT/Base/v100/docs/7.5.5",""
